Customer_ID,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Previous_Purchases,Payment_Method
2089,4,No,Standard,No,49,Debit Card
2090,3.6,No,Free Shipping,No,41,Credit Card
2091,3.4,No,Free Shipping,No,21,Debit Card
2092,3,No,Next Day Air,No,24,Bank Transfer
2093,2.6,No,Next Day Air,No,27,Bank Transfer
2094,4.2,No,Store Pickup,No,4,Debit Card
2095,3.4,No,Standard,No,19,Venmo
2096,4,No,Store Pickup,No,1,Bank Transfer
2097,4.7,No,Free Shipping,No,27,Debit Card
2098,3.9,No,Next Day Air,No,5,Credit Card
2099,3.3,No,2-Day Shipping,No,20,Venmo
2100,2.9,No,Express,No,50,PayPal
2101,4.4,No,Free Shipping,No,36,Cash
2102,3.6,No,Next Day Air,No,12,Bank Transfer
2103,4.5,No,Store Pickup,No,23,Cash
2104,3.7,No,Store Pickup,No,21,Venmo
2105,2.8,No,Free Shipping,No,47,Venmo
2106,4.5,No,Free Shipping,No,38,Venmo
2107,4.4,No,Standard,No,40,Credit Card
2108,3.3,No,Standard,No,35,PayPal
2109,4.2,No,Express,No,4,Credit Card
2110,2.7,No,Free Shipping,No,28,Venmo
2111,3.9,No,Store Pickup,No,36,Debit Card
2112,2.6,No,Free Shipping,No,15,Bank Transfer
2113,4.5,No,2-Day Shipping,No,7,Cash
2114,2.7,No,Store Pickup,No,29,PayPal
2115,2.9,No,Standard,No,12,Debit Card
2116,3.4,No,Store Pickup,No,16,Bank Transfer
2117,2.9,No,Express,No,50,Debit Card
2118,3.8,No,Free Shipping,No,11,Debit Card
2119,4.2,No,2-Day Shipping,No,28,Debit Card
2120,3.5,No,Store Pickup,No,36,Venmo
2121,3.1,No,Next Day Air,No,38,PayPal
2122,3.5,No,2-Day Shipping,No,32,Bank Transfer
2123,4,No,Express,No,42,Debit Card
2124,3.7,No,Express,No,22,Debit Card
2125,4.2,No,Next Day Air,No,22,Venmo
2126,4.8,No,Store Pickup,No,31,PayPal
2127,4.1,No,Express,No,28,Credit Card
2128,4.5,No,2-Day Shipping,No,40,Debit Card
2129,2.7,No,2-Day Shipping,No,21,PayPal
2130,2.8,No,Store Pickup,No,12,PayPal
2131,3.7,No,Free Shipping,No,33,Credit Card
2132,3.6,No,Express,No,9,Bank Transfer
2133,4.7,No,2-Day Shipping,No,15,Debit Card
2134,3.8,No,Standard,No,13,Bank Transfer
2135,2.9,No,Standard,No,35,Credit Card
2136,4.6,No,Next Day Air,No,1,Debit Card
2137,2.8,No,Standard,No,25,Bank Transfer
2138,4.6,No,2-Day Shipping,No,20,Credit Card
2139,2.8,No,Next Day Air,No,36,Venmo
2140,3,No,Free Shipping,No,33,Cash
2141,3.7,No,Standard,No,36,Cash
2142,4.1,No,2-Day Shipping,No,32,PayPal
2143,4.3,No,Next Day Air,No,21,Venmo
2144,3.8,No,Next Day Air,No,48,Venmo
2145,3.7,No,Free Shipping,No,25,PayPal
2146,4.8,No,Standard,No,32,PayPal
2147,4.6,No,Standard,No,45,PayPal
2148,4.8,No,Standard,No,4,Cash
2149,4.6,No,2-Day Shipping,No,19,PayPal
2150,4,No,Standard,No,1,Bank Transfer
2151,2.6,No,2-Day Shipping,No,12,Cash
2152,2.6,No,2-Day Shipping,No,18,Venmo
2153,4.5,No,Next Day Air,No,43,Bank Transfer
2154,4.2,No,Free Shipping,No,31,PayPal
2155,3.4,No,Store Pickup,No,33,Cash
2156,3.7,No,Store Pickup,No,46,PayPal
2157,3.6,No,Next Day Air,No,41,Debit Card
2158,4,No,Next Day Air,No,41,Venmo
2159,4.6,No,Standard,No,9,Bank Transfer
2160,3,No,Free Shipping,No,34,Cash
2161,3.3,No,Express,No,21,PayPal
2162,3.8,No,Express,No,5,Debit Card
2163,2.7,No,Free Shipping,No,32,PayPal
2164,4.5,No,Express,No,44,Bank Transfer
2165,4.8,No,Next Day Air,No,46,PayPal
2166,4.2,No,Express,No,42,Credit Card
2167,3.5,No,Express,No,50,Credit Card
2168,4.9,No,Standard,No,33,Venmo
2169,4.1,No,Next Day Air,No,32,Cash
2170,2.9,No,Next Day Air,No,32,Bank Transfer
2171,4,No,Next Day Air,No,37,Venmo
2172,4.6,No,Store Pickup,No,9,Cash
2173,2.8,No,Store Pickup,No,6,PayPal
2174,5,No,2-Day Shipping,No,36,Venmo
2175,2.9,No,Store Pickup,No,1,Cash
2176,3.3,No,Free Shipping,No,48,Credit Card
2177,3.4,No,2-Day Shipping,No,44,Debit Card
2178,3,No,Express,No,9,PayPal
2179,4.7,No,Standard,No,32,Venmo
2180,2.9,No,Next Day Air,No,14,PayPal
2181,4.1,No,Store Pickup,No,43,Cash
2182,3.2,No,Free Shipping,No,32,Bank Transfer
2183,2.7,No,Store Pickup,No,26,Venmo
2184,4.7,No,Store Pickup,No,2,Cash
2185,3.2,No,Free Shipping,No,16,PayPal
2186,2.5,No,Express,No,50,Debit Card
2187,4.3,No,Next Day Air,No,6,PayPal
2188,4.4,No,Free Shipping,No,20,PayPal
2189,4.7,No,Next Day Air,No,9,Credit Card
2190,4,No,Express,No,47,Credit Card
2191,4.6,No,Express,No,33,Credit Card
2192,3.8,No,Next Day Air,No,46,Cash
2193,3.2,No,Next Day Air,No,9,Credit Card
2194,5,No,Express,No,8,PayPal
2195,3.5,No,Standard,No,48,Bank Transfer
2196,3.7,No,Next Day Air,No,2,Cash
2197,4.8,No,Next Day Air,No,31,PayPal
2198,3.7,No,2-Day Shipping,No,40,Venmo
2199,3.5,No,Free Shipping,No,35,Venmo
2200,4.9,No,Store Pickup,No,40,Debit Card
2201,4.7,No,Next Day Air,No,27,Debit Card
2202,4.9,No,2-Day Shipping,No,10,Venmo
2203,4.3,No,Next Day Air,No,23,Credit Card
2204,3.1,No,Free Shipping,No,32,Cash
2205,3.4,No,2-Day Shipping,No,6,Debit Card
2206,2.7,No,Express,No,27,PayPal
2207,2.6,No,Store Pickup,No,25,Bank Transfer
2208,2.9,No,Next Day Air,No,11,Credit Card
2209,2.7,No,2-Day Shipping,No,23,PayPal
2210,4.5,No,2-Day Shipping,No,44,Bank Transfer
2211,3.1,No,Store Pickup,No,35,PayPal
2212,3.2,No,Free Shipping,No,45,Debit Card
2213,3.3,No,Next Day Air,No,22,Bank Transfer
2214,2.9,No,Express,No,18,Debit Card
2215,4.1,No,Standard,No,20,Debit Card
2216,2.7,No,Express,No,28,Credit Card
2217,4,No,Store Pickup,No,15,Venmo
2218,2.6,No,Store Pickup,No,42,Bank Transfer
2219,3.5,No,Store Pickup,No,20,Debit Card
2220,2.8,No,Store Pickup,No,16,Bank Transfer
2221,4.5,No,Store Pickup,No,47,Cash
2222,3,No,Free Shipping,No,34,Credit Card
2223,4.4,No,Store Pickup,No,30,Credit Card
2224,4.7,No,Next Day Air,No,5,PayPal
2225,4.3,No,Standard,No,38,Cash
2226,4.8,No,Free Shipping,No,18,Credit Card
2227,4.8,No,Store Pickup,No,28,Cash
2228,4.4,No,Next Day Air,No,42,Credit Card
2229,3.7,No,Free Shipping,No,5,Credit Card
2230,3.9,No,Express,No,50,Venmo
2231,3.8,No,Express,No,33,Venmo
2232,4.1,No,Store Pickup,No,1,Credit Card
2233,4,No,Store Pickup,No,14,Cash
2234,4.5,No,Express,No,48,Credit Card
2235,4,No,Express,No,26,Cash
2236,4.5,No,2-Day Shipping,No,44,Credit Card
2237,2.7,No,Standard,No,18,Debit Card
2238,3.8,No,Next Day Air,No,31,Venmo
2239,3.8,No,Standard,No,18,Debit Card
2240,3.8,No,2-Day Shipping,No,41,Credit Card
2241,4.3,No,Next Day Air,No,18,Debit Card
2242,3.5,No,Free Shipping,No,3,Bank Transfer
2243,3.8,No,Next Day Air,No,5,Credit Card
2244,3.7,No,2-Day Shipping,No,13,Debit Card
2245,4.8,No,2-Day Shipping,No,22,PayPal
2246,4.9,No,Free Shipping,No,45,PayPal
2247,4.3,No,Store Pickup,No,39,PayPal
2248,4.4,No,Next Day Air,No,18,Venmo
2249,3.4,No,Free Shipping,No,19,PayPal
2250,4.3,No,Next Day Air,No,29,Debit Card
2251,4.6,No,Store Pickup,No,19,Credit Card
2252,3.8,No,Free Shipping,No,22,Debit Card
2253,3.9,No,Express,No,21,Bank Transfer
2254,2.6,No,Store Pickup,No,22,PayPal
2255,4.2,No,Store Pickup,No,44,PayPal
2256,4.6,No,Store Pickup,No,42,Bank Transfer
2257,5,No,Standard,No,33,Credit Card
2258,4.2,No,Standard,No,6,Bank Transfer
2259,4.3,No,Store Pickup,No,44,Credit Card
2260,3.3,No,Free Shipping,No,24,Cash
2261,4.9,No,Express,No,16,PayPal
2262,4.4,No,Standard,No,12,Bank Transfer
2263,3.1,No,2-Day Shipping,No,50,PayPal
2264,3.5,No,Store Pickup,No,42,Cash
2265,3.9,No,2-Day Shipping,No,50,PayPal
2266,3.9,No,Store Pickup,No,10,PayPal
2267,4.3,No,Store Pickup,No,32,Debit Card
2268,3.8,No,Express,No,37,Venmo
2269,2.7,No,2-Day Shipping,No,15,Bank Transfer
2270,4.4,No,Store Pickup,No,27,Credit Card
2271,3.5,No,Express,No,7,Venmo
2272,3.4,No,Free Shipping,No,49,PayPal
2273,4,No,Standard,No,44,PayPal
2274,4.8,No,Express,No,13,PayPal
2275,4.5,No,Next Day Air,No,38,PayPal
2276,4.4,No,Standard,No,10,Debit Card
2277,4.1,No,2-Day Shipping,No,25,Debit Card
2278,4.6,No,Next Day Air,No,18,Credit Card
2279,3.8,No,Store Pickup,No,6,Cash
2280,2.9,No,Free Shipping,No,35,Bank Transfer
2281,2.8,No,Standard,No,31,Credit Card
2282,3,No,Store Pickup,No,41,Bank Transfer
2283,4.2,No,2-Day Shipping,No,8,Credit Card
2284,4.1,No,Free Shipping,No,34,Credit Card
2285,4.1,No,Express,No,20,Venmo
2286,4.6,No,2-Day Shipping,No,38,PayPal
2287,2.5,No,Store Pickup,No,35,Venmo
2288,3,No,Store Pickup,No,6,Debit Card
2289,3.8,No,Next Day Air,No,50,PayPal
2290,4.1,No,Free Shipping,No,47,Venmo
2291,3.3,No,Standard,No,23,PayPal
2292,5,No,2-Day Shipping,No,13,Credit Card
2293,3.8,No,Next Day Air,No,31,Debit Card
2294,3.3,No,Express,No,16,Debit Card
2295,5,No,Express,No,40,Debit Card
2296,2.9,No,2-Day Shipping,No,45,PayPal
2297,2.5,No,Next Day Air,No,50,Venmo
2298,4.7,No,Standard,No,1,Bank Transfer
2299,2.9,No,2-Day Shipping,No,10,Cash
2300,3.7,No,Store Pickup,No,48,Credit Card
2301,4.4,No,2-Day Shipping,No,38,Credit Card
2302,2.9,No,Next Day Air,No,21,Debit Card
2303,3.6,No,Store Pickup,No,38,Venmo
2304,4.8,No,2-Day Shipping,No,31,Credit Card
2305,4.7,No,Free Shipping,No,9,Debit Card
2306,2.6,No,Free Shipping,No,47,Cash
2307,3.4,No,Standard,No,8,Cash
2308,3.5,No,Next Day Air,No,30,Debit Card
2309,3.4,No,2-Day Shipping,No,22,Bank Transfer
2310,5,No,2-Day Shipping,No,3,Bank Transfer
2311,4.6,No,Standard,No,15,PayPal
2312,4.8,No,2-Day Shipping,No,10,Bank Transfer
2313,3.7,No,Free Shipping,No,19,Cash
2314,4.7,No,Next Day Air,No,36,Bank Transfer
2315,4.4,No,Express,No,12,Bank Transfer
2316,3.5,No,2-Day Shipping,No,49,Debit Card
2317,3.8,No,Standard,No,7,Debit Card
2318,4.7,No,Next Day Air,No,28,Bank Transfer
2319,3.1,No,Store Pickup,No,30,Credit Card
2320,5,No,Free Shipping,No,29,PayPal
2321,3.7,No,Free Shipping,No,9,Debit Card
2322,3,No,Next Day Air,No,27,Debit Card
2323,4.5,No,Store Pickup,No,21,Venmo
2324,4.7,No,Express,No,36,Credit Card
2325,3.5,No,Free Shipping,No,19,Debit Card
2326,4.4,No,2-Day Shipping,No,47,Cash
2327,2.6,No,Standard,No,38,Bank Transfer
2328,4.2,No,2-Day Shipping,No,22,Venmo
2329,2.6,No,Express,No,29,Venmo
2330,4.8,No,Free Shipping,No,42,Bank Transfer
2331,2.9,No,Store Pickup,No,47,PayPal
2332,4.3,No,2-Day Shipping,No,10,Credit Card
2333,2.6,No,Store Pickup,No,10,Venmo
2334,3.8,No,Next Day Air,No,1,PayPal
2335,4.2,No,Standard,No,7,Credit Card
2336,3.9,No,Store Pickup,No,10,Venmo
2337,3.1,No,Free Shipping,No,11,Credit Card
2338,3.6,No,Store Pickup,No,5,Cash
2339,4,No,Express,No,21,PayPal
2340,3.4,No,Next Day Air,No,24,Bank Transfer
2341,2.6,No,Standard,No,37,Credit Card
2342,4.5,No,Express,No,22,Venmo
2343,4.9,No,Standard,No,16,Debit Card
2344,4.4,No,2-Day Shipping,No,44,PayPal
2345,3.5,No,Express,No,14,Venmo
2346,3.3,No,Express,No,23,Bank Transfer
2347,3.1,No,Standard,No,46,Debit Card
2348,4.2,No,Express,No,46,Cash
2349,4.9,No,Next Day Air,No,16,PayPal
2350,3.9,No,Standard,No,40,Credit Card
2351,4.2,No,Free Shipping,No,21,Cash
2352,4.9,No,Store Pickup,No,25,PayPal
2353,2.8,No,Store Pickup,No,25,Bank Transfer
2354,4.1,No,Standard,No,25,Debit Card
2355,4.8,No,Next Day Air,No,27,Venmo
2356,4.1,No,Next Day Air,No,12,Cash
2357,3,No,Free Shipping,No,27,Debit Card
2358,4.2,No,2-Day Shipping,No,40,Credit Card
2359,3.8,No,Standard,No,38,Credit Card
2360,3.3,No,2-Day Shipping,No,44,Bank Transfer
2361,4.7,No,2-Day Shipping,No,27,Venmo
2362,4.3,No,2-Day Shipping,No,30,Credit Card
2363,2.7,No,Standard,No,24,Credit Card
2364,4.2,No,Express,No,38,Cash
2365,4.2,No,Free Shipping,No,4,PayPal
2366,2.5,No,Next Day Air,No,32,Venmo
2367,3.6,No,Express,No,32,Credit Card
2368,3.4,No,Standard,No,28,Bank Transfer
2369,3.3,No,Standard,No,6,Debit Card
2370,4.6,No,Standard,No,24,PayPal
2371,3.9,No,Store Pickup,No,38,Venmo
2372,3.7,No,Next Day Air,No,28,Debit Card
2373,3.1,No,Express,No,9,PayPal
2374,4.9,No,Express,No,21,Debit Card
2375,4.7,No,Standard,No,31,Debit Card
2376,2.9,No,Next Day Air,No,18,Credit Card
2377,4.1,No,Express,No,5,Cash
2378,4,No,Next Day Air,No,22,Cash
2379,2.7,No,Store Pickup,No,37,PayPal
2380,4,No,2-Day Shipping,No,22,Debit Card
2381,2.5,No,Next Day Air,No,36,PayPal
2382,4.5,No,Free Shipping,No,23,PayPal
2383,3.9,No,Express,No,44,Debit Card
2384,4.9,No,2-Day Shipping,No,25,Bank Transfer
2385,3.3,No,2-Day Shipping,No,40,PayPal
2386,3.8,No,Express,No,12,PayPal
2387,2.9,No,Standard,No,14,Venmo
2388,4,No,2-Day Shipping,No,14,Debit Card
2389,4.1,No,Store Pickup,No,10,Debit Card
2390,3.1,No,Store Pickup,No,17,Bank Transfer
2391,4.6,No,Express,No,24,Debit Card
2392,4.6,No,Next Day Air,No,31,Bank Transfer
2393,2.6,No,2-Day Shipping,No,36,Cash
2394,5,No,2-Day Shipping,No,38,PayPal
2395,2.9,No,2-Day Shipping,No,23,Debit Card
2396,3.5,No,2-Day Shipping,No,47,PayPal
2397,3.7,No,2-Day Shipping,No,20,Venmo
2398,2.9,No,Store Pickup,No,41,Venmo
2399,4.3,No,Free Shipping,No,44,Bank Transfer
2400,3.2,No,Store Pickup,No,31,Cash
2401,4.2,No,Next Day Air,No,11,Credit Card
2402,4.2,No,Standard,No,25,PayPal
2403,3.8,No,Free Shipping,No,31,Cash
2404,4.4,No,Standard,No,40,Debit Card
2405,3.1,No,2-Day Shipping,No,23,Credit Card
2406,5,No,Standard,No,5,Debit Card
2407,4.7,No,Standard,No,26,PayPal
2408,3,No,Express,No,11,Credit Card
2409,4.2,No,Next Day Air,No,44,Debit Card
2410,3,No,Store Pickup,No,47,Cash
2411,3.7,No,Free Shipping,No,46,PayPal
2412,2.7,No,Free Shipping,No,35,Cash
2413,4.3,No,2-Day Shipping,No,8,Bank Transfer
2414,2.7,No,2-Day Shipping,No,30,Bank Transfer
2415,3.7,No,Next Day Air,No,14,Credit Card
2416,4.3,No,Standard,No,30,Bank Transfer
2417,4,No,Next Day Air,No,26,Credit Card
2418,3.3,No,Standard,No,32,Venmo
2419,4,No,Next Day Air,No,47,Cash
2420,2.7,No,Next Day Air,No,11,Credit Card
2421,4.2,No,Free Shipping,No,28,PayPal
2422,4.6,No,Standard,No,2,Debit Card
2423,4.8,No,Store Pickup,No,45,Credit Card
2424,2.8,No,Free Shipping,No,7,Credit Card
2425,4.5,No,Next Day Air,No,28,Bank Transfer
2426,3,No,2-Day Shipping,No,34,Bank Transfer
2427,4.6,No,Free Shipping,No,26,Debit Card
2428,3.3,No,Standard,No,45,Cash
2429,4.4,No,Next Day Air,No,34,Debit Card
2430,4.4,No,Standard,No,47,Credit Card
2431,4.3,No,Express,No,42,Cash
2432,3.4,No,Express,No,27,Bank Transfer
2433,2.8,No,Store Pickup,No,43,Venmo
2434,3.4,No,Standard,No,16,Cash
2435,5,No,Store Pickup,No,40,Credit Card
2436,4.5,No,Free Shipping,No,29,Cash
2437,2.7,No,Store Pickup,No,38,Credit Card
2438,3.4,No,Store Pickup,No,34,Credit Card
2439,3.4,No,Express,No,30,Venmo
2440,2.8,No,Standard,No,45,Bank Transfer
2441,4.7,No,Standard,No,47,Bank Transfer
2442,4.7,No,Free Shipping,No,5,Credit Card
2443,4.7,No,Free Shipping,No,50,Debit Card
2444,3.4,No,2-Day Shipping,No,24,Bank Transfer
2445,3.7,No,Express,No,15,Debit Card
2446,4.1,No,Store Pickup,No,50,Cash
2447,2.9,No,2-Day Shipping,No,7,Credit Card
2448,3.2,No,Store Pickup,No,10,Venmo
2449,3,No,Free Shipping,No,38,PayPal
2450,4.1,No,Express,No,31,Venmo
2451,4.5,No,Standard,No,7,Venmo
2452,3.4,No,Store Pickup,No,27,Venmo
2453,4.1,No,Express,No,45,Bank Transfer
2454,4.6,No,Store Pickup,No,13,Cash
2455,4.6,No,Express,No,33,Venmo
2456,3.4,No,Express,No,25,Cash
2457,3.3,No,2-Day Shipping,No,5,PayPal
2458,3.6,No,2-Day Shipping,No,23,Cash
2459,4.6,No,Free Shipping,No,17,Bank Transfer
2460,4.3,No,2-Day Shipping,No,14,Cash
2461,4,No,Store Pickup,No,28,Credit Card
2462,4.8,No,Next Day Air,No,19,Credit Card
2463,4.3,No,Standard,No,31,Bank Transfer
2464,3.3,No,Standard,No,25,Cash
2465,2.8,No,Express,No,4,Cash
2466,4.4,No,Free Shipping,No,20,Bank Transfer
2467,3.7,No,Express,No,37,Cash
2468,3.6,No,Express,No,28,Credit Card
2469,3.7,No,2-Day Shipping,No,6,Venmo
2470,5,No,Standard,No,27,PayPal
2471,2.7,No,Next Day Air,No,29,Credit Card
2472,4.3,No,Store Pickup,No,1,Cash
2473,4.1,No,Standard,No,31,Credit Card
2474,2.6,No,Next Day Air,No,28,Cash
2475,3.2,No,Store Pickup,No,19,Bank Transfer
2476,3.5,No,Next Day Air,No,36,Venmo
2477,3.7,No,Next Day Air,No,28,Cash
2478,3.8,No,2-Day Shipping,No,29,PayPal
2479,4.8,No,2-Day Shipping,No,9,Bank Transfer
2480,4.2,No,Standard,No,26,Credit Card
2481,2.9,No,Next Day Air,No,7,Credit Card
2482,2.9,No,Free Shipping,No,35,Debit Card
2483,4.8,No,Next Day Air,No,46,Credit Card
2484,2.9,No,Standard,No,8,Debit Card
2485,4.8,No,2-Day Shipping,No,50,Cash
2486,4.6,No,2-Day Shipping,No,37,Bank Transfer
2487,4.4,No,Store Pickup,No,6,Credit Card
2488,3,No,Next Day Air,No,16,PayPal
2489,4.4,No,Express,No,30,PayPal
2490,3.9,No,Express,No,50,Venmo
2491,4,No,Free Shipping,No,5,Cash
2492,2.5,No,Express,No,15,Bank Transfer
2493,4.1,No,Next Day Air,No,34,Bank Transfer
2494,4.8,No,2-Day Shipping,No,6,Venmo
2495,2.6,No,Store Pickup,No,26,Debit Card
2496,3.1,No,Free Shipping,No,34,Credit Card
2497,3.2,No,Store Pickup,No,37,Credit Card
2498,4.2,No,Standard,No,28,Bank Transfer
2499,2.6,No,Next Day Air,No,38,Cash
2500,3.1,No,Next Day Air,No,2,Cash
2501,2.9,No,Store Pickup,No,32,Cash
2502,4.6,No,Free Shipping,No,30,Venmo
2503,4.1,No,Standard,No,17,PayPal
2504,2.5,No,Store Pickup,No,5,Debit Card
2505,4,No,Store Pickup,No,31,Cash
2506,3.5,No,Express,No,43,PayPal
2507,4.4,No,Free Shipping,No,19,Venmo
2508,2.9,No,Store Pickup,No,32,Credit Card
2509,3.1,No,2-Day Shipping,No,5,Debit Card
2510,4.4,No,Free Shipping,No,9,Bank Transfer
2511,4.4,No,Standard,No,48,Credit Card
2512,2.7,No,Store Pickup,No,1,PayPal
2513,4.9,No,Free Shipping,No,20,Credit Card
2514,3.5,No,2-Day Shipping,No,42,Cash
2515,4.8,No,Free Shipping,No,45,PayPal
2516,4.2,No,2-Day Shipping,No,41,Cash
2517,4.6,No,Standard,No,36,Debit Card
2518,2.9,No,Standard,No,10,Venmo
2519,4,No,Store Pickup,No,31,Venmo
2520,4.9,No,Standard,No,21,Credit Card
2521,3.1,No,Next Day Air,No,16,Cash
2522,4.4,No,Standard,No,18,PayPal
2523,2.5,No,2-Day Shipping,No,20,Debit Card
2524,3.4,No,Express,No,21,Bank Transfer
2525,3.7,No,Express,No,23,Credit Card
2526,4.2,No,Standard,No,20,PayPal
2527,3.4,No,Express,No,30,PayPal
2528,3.6,No,Express,No,33,Bank Transfer
2529,4.7,No,2-Day Shipping,No,31,Debit Card
2530,4.7,No,Next Day Air,No,48,Bank Transfer
2531,3.6,No,Free Shipping,No,28,Debit Card
2532,4.6,No,Free Shipping,No,7,Cash
2533,2.6,No,Next Day Air,No,4,Debit Card
2534,3.1,No,Standard,No,49,Cash
2535,3.2,No,Free Shipping,No,22,Cash
2536,3.9,No,Express,No,39,Bank Transfer
2537,4.9,No,Express,No,45,PayPal
2538,4.1,No,2-Day Shipping,No,30,PayPal
2539,4.2,No,Next Day Air,No,33,Credit Card
2540,4.1,No,Next Day Air,No,24,Cash
2541,3.9,No,Free Shipping,No,11,Debit Card
2542,2.7,No,Next Day Air,No,13,Venmo
2543,3.7,No,Express,No,27,PayPal
2544,2.7,No,Next Day Air,No,30,PayPal
2545,2.5,No,Next Day Air,No,39,Venmo
2546,3.9,No,Free Shipping,No,10,Debit Card
2547,3,No,Express,No,4,Credit Card
2548,3.2,No,2-Day Shipping,No,16,Cash
2549,3.8,No,Standard,No,34,Credit Card
2550,2.7,No,Standard,No,11,Debit Card
2551,3,No,Store Pickup,No,30,Debit Card
2552,4.1,No,Next Day Air,No,40,Debit Card
2553,3.2,No,2-Day Shipping,No,13,Credit Card
2554,4.5,No,Store Pickup,No,28,Venmo
2555,4.3,No,Store Pickup,No,49,Debit Card
2556,3.5,No,Standard,No,23,Credit Card
2557,3.1,No,Standard,No,4,Bank Transfer
2558,3.9,No,Standard,No,17,PayPal
2559,2.7,No,Express,No,24,PayPal
2560,4,No,Free Shipping,No,21,Debit Card
2561,2.7,No,Next Day Air,No,17,Debit Card
2562,2.7,No,Free Shipping,No,22,Debit Card
2563,4.7,No,Standard,No,27,Cash
2564,4.5,No,Standard,No,1,Venmo
2565,3,No,2-Day Shipping,No,27,Bank Transfer
2566,3.6,No,Store Pickup,No,8,Venmo
2567,3.3,No,Standard,No,43,PayPal
2568,4.3,No,Store Pickup,No,24,Cash
2569,4.3,No,Express,No,29,PayPal
2570,4.8,No,Free Shipping,No,10,Bank Transfer
2571,4,No,Store Pickup,No,12,PayPal
2572,3.5,No,Standard,No,48,Cash
2573,3.9,No,Next Day Air,No,40,Bank Transfer
2574,4.4,No,Store Pickup,No,1,Bank Transfer
2575,4.6,No,2-Day Shipping,No,26,Credit Card
2576,4,No,Express,No,9,PayPal
2577,4.2,No,Free Shipping,No,19,Debit Card
2578,4.5,No,Next Day Air,No,37,Bank Transfer
2579,3.9,No,Free Shipping,No,3,Cash
2580,3.7,No,Express,No,40,Venmo
2581,3.6,No,Store Pickup,No,13,Bank Transfer
2582,4.7,No,Express,No,48,Credit Card
2583,3.6,No,2-Day Shipping,No,4,Venmo
2584,2.5,No,Next Day Air,No,9,Cash
2585,2.9,No,Store Pickup,No,26,Bank Transfer
2586,4.4,No,Free Shipping,No,19,Debit Card
2587,4.6,No,Express,No,1,Credit Card
2588,3.7,No,Express,No,29,PayPal
2589,3.2,No,Free Shipping,No,38,Venmo
2590,4.9,No,2-Day Shipping,No,31,PayPal
2591,5,No,Free Shipping,No,35,Venmo
2592,3.3,No,Express,No,40,Cash
2593,4.4,No,Store Pickup,No,13,Venmo
2594,4.7,No,Store Pickup,No,9,Bank Transfer
2595,3.6,No,Free Shipping,No,25,Cash
2596,3.2,No,Free Shipping,No,3,Bank Transfer
2597,3,No,Next Day Air,No,35,Credit Card
2598,4.4,No,Store Pickup,No,13,Venmo
2599,3.3,No,Express,No,31,Debit Card
2600,3.4,No,Express,No,48,Credit Card
2601,3.9,No,Express,No,6,Bank Transfer
2602,2.9,No,Store Pickup,No,43,Cash
2603,2.9,No,Free Shipping,No,1,Venmo
2604,2.7,No,2-Day Shipping,No,8,Cash
2605,3.4,No,Store Pickup,No,6,Debit Card
2606,3.7,No,2-Day Shipping,No,32,Venmo
2607,4.7,No,Standard,No,46,Bank Transfer
2608,3.1,No,Express,No,38,PayPal
2609,4.2,No,2-Day Shipping,No,48,Credit Card
2610,3,No,Store Pickup,No,18,Debit Card
2611,3.1,No,Express,No,25,Cash
2612,4.2,No,2-Day Shipping,No,4,Cash
2613,3.8,No,Next Day Air,No,27,Venmo
2614,2.9,No,Express,No,14,Bank Transfer
2615,4.2,No,Express,No,36,Bank Transfer
2616,3.1,No,2-Day Shipping,No,6,Debit Card
2617,3.6,No,Express,No,46,Cash
2618,4.8,No,Standard,No,29,Bank Transfer
2619,4.1,No,Express,No,12,Venmo
2620,3.9,No,Free Shipping,No,47,Credit Card
2621,3,No,Standard,No,28,Debit Card
2622,3,No,Express,No,21,Bank Transfer
2623,4.9,No,2-Day Shipping,No,15,Credit Card
2624,4.8,No,Next Day Air,No,38,Cash
2625,3.3,No,Standard,No,19,Credit Card
2626,2.7,No,Standard,No,31,Credit Card
2627,4.2,No,Express,No,30,Credit Card
2628,3.6,No,Next Day Air,No,40,Bank Transfer
2629,3.8,No,Next Day Air,No,42,Credit Card
2630,3.8,No,Free Shipping,No,25,Venmo
2631,4.2,No,Free Shipping,No,20,Cash
2632,2.7,No,Express,No,3,Cash
2633,5,No,Next Day Air,No,14,Cash
2634,4.7,No,Next Day Air,No,32,Credit Card
2635,3.2,No,Store Pickup,No,20,PayPal
2636,2.9,No,2-Day Shipping,No,34,PayPal
2637,4.2,No,Store Pickup,No,6,Venmo
2638,3.7,No,Store Pickup,No,2,PayPal
2639,4.2,No,Store Pickup,No,35,Credit Card
2640,2.6,No,Free Shipping,No,33,Debit Card
2641,4,No,Store Pickup,No,45,Venmo
2642,2.7,No,Next Day Air,No,20,Bank Transfer
2643,4,No,Store Pickup,No,48,Bank Transfer
2644,2.9,No,Next Day Air,No,37,Cash
2645,3.3,No,Standard,No,4,Bank Transfer
2646,4,No,Store Pickup,No,24,Bank Transfer
2647,3.9,No,Next Day Air,No,4,Debit Card
2648,3.3,No,2-Day Shipping,No,25,Debit Card
2649,3.9,No,Next Day Air,No,14,PayPal
2650,3.9,No,Store Pickup,No,14,Bank Transfer
2651,4.2,No,Standard,No,46,Credit Card
2652,4.6,No,Store Pickup,No,27,PayPal
2653,3.3,No,2-Day Shipping,No,46,Credit Card
